Enlem;Boylam;Z_Anomali(m);X_metre;Y_metre;Tip;Potansiyel
41.04114444;29.66054190;"=""-1.81""";540.0;1830.0;NORMAL;ONEMSIZ
41.04114444;29.66089928;"=""-0.19""";570.0;1830.0;NORMAL;ONEMSIZ
41.04114444;29.66125667;"=""1.61""";600.0;1830.0;NORMAL;ONEMSIZ
41.04114444;29.66161405;"=""3.51""";630.0;1830.0;NORMAL;ONEMSIZ
41.04114444;29.66197144;"=""5.50""";660.0;1830.0;YUKSELTI;DUSUK
41.04114444;29.66232882;"=""7.61""";690.0;1830.0;YUKSELTI;DUSUK
41.04114444;29.66268621;"=""9.86""";720.0;1830.0;YUKSELTI;DUSUK
41.04114444;29.66304360;"=""12.21""";750.0;1830.0;YUKSELTI;ORTA
41.04114444;29.66340098;"=""14.60""";780.0;1830.0;YUKSELTI;ORTA
41.04114444;29.66375837;"=""16.94""";810.0;1830.0;YUKSELTI;ORTA
41.04114444;29.66411575;"=""19.25""";840.0;1830.0;YUKSELTI;ORTA
41.04114444;29.66447314;"=""21.60""";870.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66483052;"=""24.09""";900.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66518791;"=""26.75""";930.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66554530;"=""29.42""";960.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66590268;"=""31.79""";990.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66626007;"=""33.43""";1020.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66661745;"=""34.00""";1050.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66697484;"=""33.33""";1080.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66733222;"=""31.49""";1110.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66768961;"=""28.78""";1140.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66804699;"=""25.66""";1170.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66840438;"=""22.67""";1200.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66876177;"=""20.37""";1230.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.66911915;"=""19.11""";1260.0;1830.0;YUKSELTI;ORTA
41.04114444;29.66947654;"=""18.90""";1290.0;1830.0;YUKSELTI;ORTA
41.04114444;29.66983392;"=""19.53""";1320.0;1830.0;YUKSELTI;ORTA
41.04114444;29.67019131;"=""20.62""";1350.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67054869;"=""21.88""";1380.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67090608;"=""23.15""";1410.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67126346;"=""24.36""";1440.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67162085;"=""25.50""";1470.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67197824;"=""26.55""";1500.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67233562;"=""27.52""";1530.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67269301;"=""28.53""";1560.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67305039;"=""29.77""";1590.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67340778;"=""31.44""";1620.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67376516;"=""33.65""";1650.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67412255;"=""36.35""";1680.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67447993;"=""39.33""";1710.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67483732;"=""42.34""";1740.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67519471;"=""45.14""";1770.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67555209;"=""47.56""";1800.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67590948;"=""49.40""";1830.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67626686;"=""50.52""";1860.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67662425;"=""50.73""";1890.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67698163;"=""49.94""";1920.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67733902;"=""48.21""";1950.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67769641;"=""45.83""";1980.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67805379;"=""43.28""";2010.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67841118;"=""41.02""";2040.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67876856;"=""39.34""";2070.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67912595;"=""38.29""";2100.0;1830.0;YUKSELTI;YUKSEK
41.04114444;29.67948333;"=""37.81""";2130.0;1830.0;YUKSELTI;YUKSEK
41.04087495;29.65410896;"=""-15.09""";0.0;1860.0;COKUNTU;ORTA
41.04087495;29.65446634;"=""-14.80""";30.0;1860.0;COKUNTU;ORTA
41.04087495;29.65482373;"=""-14.34""";60.0;1860.0;COKUNTU;ORTA
41.04087495;29.65518111;"=""-13.86""";90.0;1860.0;COKUNTU;ORTA
41.04087495;29.65553850;"=""-13.46""";120.0;1860.0;COKUNTU;ORTA
41.04087495;29.65589588;"=""-13.13""";150.0;1860.0;COKUNTU;ORTA
41.04087495;29.65625327;"=""-12.78""";180.0;1860.0;COKUNTU;ORTA
41.04087495;29.65661066;"=""-12.27""";210.0;1860.0;COKUNTU;ORTA
41.04087495;29.65696804;"=""-11.54""";240.0;1860.0;COKUNTU;ORTA
41.04087495;29.65732543;"=""-10.57""";270.0;1860.0;COKUNTU;ORTA
41.04087495;29.65768281;"=""-9.49""";300.0;1860.0;COKUNTU;DUSUK
41.04087495;29.65804020;"=""-8.41""";330.0;1860.0;COKUNTU;DUSUK
41.04087495;29.65839758;"=""-7.43""";360.0;1860.0;COKUNTU;DUSUK
41.04087495;29.65875497;"=""-6.58""";390.0;1860.0;COKUNTU;DUSUK
41.04087495;29.65911235;"=""-5.84""";420.0;1860.0;COKUNTU;DUSUK
41.04087495;29.65946974;"=""-5.14""";450.0;1860.0;COKUNTU;DUSUK
41.04087495;29.65982713;"=""-4.35""";480.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66018451;"=""-3.33""";510.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66054190;"=""-2.02""";540.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66089928;"=""-0.46""";570.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66125667;"=""1.24""";600.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66161405;"=""3.01""";630.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66197144;"=""4.86""";660.0;1860.0;NORMAL;ONEMSIZ
41.04087495;29.66232882;"=""6.88""";690.0;1860.0;YUKSELTI;DUSUK
41.04087495;29.66268621;"=""9.12""";720.0;1860.0;YUKSELTI;DUSUK
41.04087495;29.66304360;"=""11.56""";750.0;1860.0;YUKSELTI;ORTA
41.04087495;29.66340098;"=""14.07""";780.0;1860.0;YUKSELTI;ORTA
41.04087495;29.66375837;"=""16.56""";810.0;1860.0;YUKSELTI;ORTA
41.04087495;29.66411575;"=""19.03""";840.0;1860.0;YUKSELTI;ORTA
41.04087495;29.66447314;"=""21.56""";870.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66483052;"=""24.25""";900.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66518791;"=""27.13""";930.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66554530;"=""30.03""";960.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66590268;"=""32.59""";990.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66626007;"=""34.34""";1020.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66661745;"=""34.92""";1050.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66697484;"=""34.17""";1080.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66733222;"=""32.26""";1110.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66768961;"=""29.57""";1140.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66804699;"=""26.65""";1170.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66840438;"=""24.08""";1200.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66876177;"=""22.35""";1230.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66911915;"=""21.69""";1260.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66947654;"=""22.03""";1290.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.66983392;"=""23.10""";1320.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67019131;"=""24.56""";1350.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67054869;"=""26.14""";1380.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67090608;"=""27.68""";1410.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67126346;"=""29.11""";1440.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67162085;"=""30.41""";1470.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67197824;"=""31.56""";1500.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67233562;"=""32.58""";1530.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67269301;"=""33.55""";1560.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67305039;"=""34.64""";1590.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67340778;"=""36.03""";1620.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67376516;"=""37.88""";1650.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67412255;"=""40.18""";1680.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67447993;"=""42.77""";1710.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67483732;"=""45.36""";1740.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67519471;"=""47.67""";1770.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67555209;"=""49.48""";1800.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67590948;"=""50.64""";1830.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67626686;"=""51.05""";1860.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67662425;"=""50.66""";1890.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67698163;"=""49.42""";1920.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67733902;"=""47.44""";1950.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67769641;"=""44.97""";1980.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67805379;"=""42.43""";2010.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67841118;"=""40.21""";2040.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67876856;"=""38.56""";2070.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67912595;"=""37.52""";2100.0;1860.0;YUKSELTI;YUKSEK
41.04087495;29.67948333;"=""37.04""";2130.0;1860.0;YUKSELTI;YUKSEK
41.04060545;29.65410896;"=""-13.54""";0.0;1890.0;COKUNTU;ORTA
41.04060545;29.65446634;"=""-13.22""";30.0;1890.0;COKUNTU;ORTA
41.04060545;29.65482373;"=""-12.71""";60.0;1890.0;COKUNTU;ORTA
41.04060545;29.65518111;"=""-12.18""";90.0;1890.0;COKUNTU;ORTA
41.04060545;29.65553850;"=""-11.76""";120.0;1890.0;COKUNTU;ORTA
41.04060545;29.65589588;"=""-11.46""";150.0;1890.0;COKUNTU;ORTA
41.04060545;29.65625327;"=""-11.20""";180.0;1890.0;COKUNTU;ORTA
41.04060545;29.65661066;"=""-10.82""";210.0;1890.0;COKUNTU;ORTA
41.04060545;29.65696804;"=""-10.21""";240.0;1890.0;COKUNTU;ORTA
41.04060545;29.65732543;"=""-9.34""";270.0;1890.0;COKUNTU;DUSUK
41.04060545;29.65768281;"=""-8.33""";300.0;1890.0;COKUNTU;DUSUK
41.04060545;29.65804020;"=""-7.34""";330.0;1890.0;COKUNTU;DUSUK
41.04060545;29.65839758;"=""-6.47""";360.0;1890.0;COKUNTU;DUSUK
41.04060545;29.65875497;"=""-5.78""";390.0;1890.0;COKUNTU;DUSUK
41.04060545;29.65911235;"=""-5.23""";420.0;1890.0;COKUNTU;DUSUK
41.04060545;29.65946974;"=""-4.70""";450.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.65982713;"=""-4.05""";480.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66018451;"=""-3.16""";510.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66054190;"=""-1.99""";540.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66089928;"=""-0.60""";570.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66125667;"=""0.88""";600.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66161405;"=""2.40""";630.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66197144;"=""4.02""";660.0;1890.0;NORMAL;ONEMSIZ
41.04060545;29.66232882;"=""5.89""";690.0;1890.0;YUKSELTI;DUSUK
41.04060545;29.66268621;"=""8.06""";720.0;1890.0;YUKSELTI;DUSUK
41.04060545;29.66304360;"=""10.50""";750.0;1890.0;YUKSELTI;ORTA
41.04060545;29.66340098;"=""13.07""";780.0;1890.0;YUKSELTI;ORTA
41.04060545;29.66375837;"=""15.65""";810.0;1890.0;YUKSELTI;ORTA
41.04060545;29.66411575;"=""18.21""";840.0;1890.0;YUKSELTI;ORTA
41.04060545;29.66447314;"=""20.84""";870.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66483052;"=""23.67""";900.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66518791;"=""26.71""";930.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66554530;"=""29.77""";960.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66590268;"=""32.47""";990.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66626007;"=""34.34""";1020.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66661745;"=""35.00""";1050.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66697484;"=""34.34""";1080.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66733222;"=""32.56""";1110.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66768961;"=""30.13""";1140.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66804699;"=""27.62""";1170.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66840438;"=""25.61""";1200.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66876177;"=""24.51""";1230.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66911915;"=""24.44""";1260.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66947654;"=""25.28""";1290.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.66983392;"=""26.75""";1320.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67019131;"=""28.54""";1350.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67054869;"=""30.42""";1380.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67090608;"=""32.22""";1410.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67126346;"=""33.84""";1440.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67162085;"=""35.23""";1470.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67197824;"=""36.38""";1500.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67233562;"=""37.33""";1530.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67269301;"=""38.14""";1560.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67305039;"=""38.95""";1590.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67340778;"=""39.94""";1620.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67376516;"=""41.27""";1650.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67412255;"=""43.00""";1680.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67447993;"=""44.98""";1710.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67483732;"=""46.94""";1740.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67519471;"=""48.55""";1770.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67555209;"=""49.58""";1800.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67590948;"=""49.92""";1830.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67626686;"=""49.56""";1860.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67662425;"=""48.51""";1890.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67698163;"=""46.83""";1920.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67733902;"=""44.61""";1950.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67769641;"=""42.08""";1980.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67805379;"=""39.59""";2010.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67841118;"=""37.44""";2040.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67876856;"=""35.83""";2070.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67912595;"=""34.78""";2100.0;1890.0;YUKSELTI;YUKSEK
41.04060545;29.67948333;"=""34.27""";2130.0;1890.0;YUKSELTI;YUKSEK
41.04033596;29.65410896;"=""-12.07""";0.0;1920.0;COKUNTU;ORTA
41.04033596;29.65446634;"=""-11.71""";30.0;1920.0;COKUNTU;ORTA
41.04033596;29.65482373;"=""-11.12""";60.0;1920.0;COKUNTU;ORTA
41.04033596;29.65518111;"=""-10.50""";90.0;1920.0;COKUNTU;ORTA
41.04033596;29.65553850;"=""-10.02""";120.0;1920.0;COKUNTU;ORTA
41.04033596;29.65589588;"=""-9.71""";150.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65625327;"=""-9.50""";180.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65661066;"=""-9.21""";210.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65696804;"=""-8.71""";240.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65732543;"=""-7.92""";270.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65768281;"=""-6.97""";300.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65804020;"=""-6.01""";330.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65839758;"=""-5.22""";360.0;1920.0;COKUNTU;DUSUK
41.04033596;29.65875497;"=""-4.64""";390.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.65911235;"=""-4.23""";420.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.65946974;"=""-3.86""";450.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.65982713;"=""-3.36""";480.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66018451;"=""-2.63""";510.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66054190;"=""-1.63""";540.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66089928;"=""-0.48""";570.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66125667;"=""0.72""";600.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66161405;"=""1.94""";630.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66197144;"=""3.29""";660.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66232882;"=""4.95""";690.0;1920.0;NORMAL;ONEMSIZ
41.04033596;29.66268621;"=""6.98""";720.0;1920.0;YUKSELTI;DUSUK
41.04033596;29.66304360;"=""9.33""";750.0;1920.0;YUKSELTI;DUSUK
41.04033596;29.66340098;"=""11.86""";780.0;1920.0;YUKSELTI;ORTA
41.04033596;29.66375837;"=""14.42""";810.0;1920.0;YUKSELTI;ORTA
41.04033596;29.66411575;"=""17.00""";840.0;1920.0;YUKSELTI;ORTA
41.04033596;29.66447314;"=""19.69""";870.0;1920.0;YUKSELTI;ORTA
41.04033596;29.66483052;"=""22.60""";900.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66518791;"=""25.72""";930.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66554530;"=""28.85""";960.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66590268;"=""31.62""";990.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66626007;"=""33.57""";1020.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66661745;"=""34.37""";1050.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66697484;"=""33.94""";1080.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66733222;"=""32.52""";1110.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66768961;"=""30.55""";1140.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66804699;"=""28.63""";1170.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66840438;"=""27.27""";1200.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66876177;"=""26.81""";1230.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66911915;"=""27.30""";1260.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66947654;"=""28.59""";1290.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.66983392;"=""30.39""";1320.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67019131;"=""32.44""";1350.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67054869;"=""34.52""";1380.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67090608;"=""36.46""";1410.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67126346;"=""38.15""";1440.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67162085;"=""39.51""";1470.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67197824;"=""40.53""";1500.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67233562;"=""41.26""";1530.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67269301;"=""41.76""";1560.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67305039;"=""42.14""";1590.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67340778;"=""42.60""";1620.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67376516;"=""43.31""";1650.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67412255;"=""44.34""";1680.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67447993;"=""45.58""";1710.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67483732;"=""46.76""";1740.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67519471;"=""47.56""";1770.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67555209;"=""47.74""";1800.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67590948;"=""47.25""";1830.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67626686;"=""46.15""";1860.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67662425;"=""44.55""";1890.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67698163;"=""42.51""";1920.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67733902;"=""40.14""";1950.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67769641;"=""37.63""";1980.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67805379;"=""35.24""";2010.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67841118;"=""33.20""";2040.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67876856;"=""31.64""";2070.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67912595;"=""30.59""";2100.0;1920.0;YUKSELTI;YUKSEK
41.04033596;29.67948333;"=""30.06""";2130.0;1920.0;YUKSELTI;YUKSEK
41.04006647;29.65410896;"=""-10.55""";0.0;1950.0;COKUNTU;ORTA
41.04006647;29.65446634;"=""-10.14""";30.0;1950.0;COKUNTU;ORTA
41.04006647;29.65482373;"=""-9.47""";60.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65518111;"=""-8.74""";90.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65553850;"=""-8.15""";120.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65589588;"=""-7.79""";150.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65625327;"=""-7.59""";180.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65661066;"=""-7.37""";210.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65696804;"=""-6.94""";240.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65732543;"=""-6.22""";270.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65768281;"=""-5.29""";300.0;1950.0;COKUNTU;DUSUK
41.04006647;29.65804020;"=""-4.36""";330.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.65839758;"=""-3.60""";360.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.65875497;"=""-3.10""";390.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.65911235;"=""-2.81""";420.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.65946974;"=""-2.59""";450.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.65982713;"=""-2.26""";480.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66018451;"=""-1.70""";510.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66054190;"=""-0.92""";540.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66089928;"=""-0.00""";570.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66125667;"=""0.93""";600.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66161405;"=""1.88""";630.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66197144;"=""2.97""";660.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66232882;"=""4.37""";690.0;1950.0;NORMAL;ONEMSIZ
41.04006647;29.66268621;"=""6.17""";720.0;1950.0;YUKSELTI;DUSUK
41.04006647;29.66304360;"=""8.32""";750.0;1950.0;YUKSELTI;DUSUK
41.04006647;29.66340098;"=""10.68""";780.0;1950.0;YUKSELTI;ORTA
41.04006647;29.66375837;"=""13.13""";810.0;1950.0;YUKSELTI;ORTA
41.04006647;29.66411575;"=""15.67""";840.0;1950.0;YUKSELTI;ORTA
41.04006647;29.66447314;"=""18.37""";870.0;1950.0;YUKSELTI;ORTA
41.04006647;29.66483052;"=""21.30""";900.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66518791;"=""24.41""";930.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66554530;"=""27.51""";960.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66590268;"=""30.25""";990.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66626007;"=""32.24""";1020.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66661745;"=""33.23""";1050.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66697484;"=""33.16""";1080.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66733222;"=""32.28""";1110.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66768961;"=""30.98""";1140.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66804699;"=""29.78""";1170.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66840438;"=""29.12""";1200.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66876177;"=""29.27""";1230.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66911915;"=""30.25""";1260.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66947654;"=""31.89""";1290.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.66983392;"=""33.92""";1320.0;1950.0;YUKSELTI;YUKSEK
41.04006647;29.67019131;"=""36.09""";1350.0;1950.0;YUKSELTI;YUKSEK
